,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
317,2321-OMBXY,Female,False,True,True,38,True,False,DSL,True,True,False,True,True,True,One year,False,Credit card (automatic),80.30000305175781,3058.64990234375,True
318,2840-XANRC,Male,True,True,False,24,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,93.1500015258789,2231.050048828125,True
319,6745-JEFZB,Male,False,True,False,35,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Credit card (automatic),91.5,3236.35009765625,False
320,5020-ZSTTY,Female,True,False,False,54,True,True,DSL,True,True,False,True,True,True,One year,False,Bank transfer (automatic),82.44999694824219,4350.10009765625,True
321,9880-TDQAC,Female,False,True,True,72,False,False,DSL,False,True,True,True,True,True,Two year,True,Electronic check,60.0,4264.0,False
322,8705-WZCYL,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.79999923706055,44.79999923706055,False
323,7102-JJVTX,Female,False,True,True,9,True,False,DSL,True,False,False,False,False,False,One year,False,Mailed check,48.599998474121094,422.29998779296875,False
324,8626-PTQGE,Male,False,False,False,69,False,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),60.04999923706055,4176.7001953125,False
325,4983-CLMLV,Female,False,True,False,52,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Credit card (automatic),102.69999694824219,5138.10009765625,False
326,5701-YVSVF,Female,True,True,False,11,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,82.9000015258789,880.0499877929688,False
327,5804-LEPIM,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3499984741211,139.0500030517578,True
328,5697-GOMBF,Female,True,True,True,28,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,35.900001525878906,973.6500244140625,False
329,2739-CACDQ,Female,True,False,False,17,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),82.6500015258789,1470.050048828125,False
330,9385-EHGDO,Female,False,True,True,35,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.850000381469727,739.3499755859375,False
331,9498-FIMXL,Female,False,False,False,8,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.200000762939453,161.9499969482422,False
332,2379-GYFLQ,Male,False,False,False,46,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Credit card (automatic),94.9000015258789,4422.9501953125,False
333,0122-OAHPZ,Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.8499984741211,511.25,True
334,2868-SNELZ,Female,False,False,False,2,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,80.5999984741211,155.8000030517578,True
335,4322-RCYMT,Male,False,True,True,68,True,True,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),75.80000305175781,5293.9501953125,True
336,6680-NENYN,Female,False,False,False,43,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,104.5999984741211,4759.85009765625,True
337,2088-IEBAU,Female,False,False,False,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Electronic check,88.1500015258789,6148.4501953125,False
338,7982-VCELR,Female,False,False,False,36,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),94.80000305175781,3565.64990234375,False
339,1343-EHPYB,Male,False,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.4000015258789,6603.0,True
340,6035-BXTTY,Female,True,False,False,32,True,False,DSL,False,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.650001525878906,1830.0999755859375,False
341,6885-PKOAM,Female,False,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.75,6223.7998046875,False
342,7520-HQWJU,Female,False,True,True,66,True,True,DSL,True,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),67.44999694824219,4508.64990234375,False
343,9639-BUJXT,Male,False,False,False,63,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.5,1328.1500244140625,False
344,5924-SNGKP,Female,False,False,True,41,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.25,865.0,False
345,0021-IKXGC,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,72.0999984741211,72.0999984741211,False
346,2034-GDRCN,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.4000015258789,168.1999969482422,True
347,8966-SNIZF,Female,False,True,False,70,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.450000762939453,1303.5,False
348,6243-OZGFH,Female,False,False,False,23,False,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.95000076293945,996.8499755859375,False
349,4654-DLAMQ,Female,True,True,False,64,True,False,Fiber optic,True,True,True,False,False,True,One year,False,Bank transfer (automatic),97.0,6430.89990234375,False
350,0513-RBGPE,Male,False,True,True,37,True,True,DSL,True,False,True,True,False,False,Two year,True,Credit card (automatic),62.79999923706055,2278.75,False
351,5160-UXJED,Male,False,False,True,17,True,False,DSL,False,False,False,False,False,False,One year,False,Mailed check,44.599998474121094,681.4000244140625,False
352,4115-NZRKS,Female,True,False,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.1500015258789,574.3499755859375,False
353,0219-YTZUE,Male,False,True,True,4,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),84.80000305175781,371.8999938964844,True
354,0623-IIHUG,Female,True,False,False,21,False,False,DSL,True,False,False,False,True,False,Month-to-month,True,Electronic check,41.900001525878906,840.0999755859375,True
355,4572-DVCGN,Female,False,False,False,10,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),80.25,846.0,True
356,3351-NGXYI,Female,True,False,False,16,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,54.099998474121094,889.0,False
357,8984-EYLLL,Male,False,True,False,64,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Electronic check,105.25,6823.39990234375,False
358,9057-MSWCO,Male,True,True,False,27,False,False,DSL,True,False,False,False,False,False,Month-to-month,False,Credit card (automatic),30.75,805.0999755859375,True
359,9833-TGFHX,Male,False,True,True,42,True,True,Fiber optic,True,False,False,False,True,True,One year,False,Electronic check,97.0999984741211,4016.75,False
360,9294-TDIPC,Male,False,False,True,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.200000762939453,83.75,False
361,5229-DTFYB,Female,False,False,False,41,True,False,Fiber optic,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),98.80000305175781,3959.14990234375,False
362,0104-PPXDV,Male,False,True,False,58,True,False,DSL,False,False,True,False,False,False,One year,False,Credit card (automatic),50.29999923706055,2878.550048828125,False
363,5176-LMJXE,Female,False,False,False,47,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,20.549999237060547,945.7000122070312,False
364,3583-KRKMD,Male,False,False,False,18,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),75.9000015258789,1373.050048828125,False
365,1010-DIAUQ,Male,False,False,False,5,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),96.5,492.54998779296875,True
366,9069-LGEUL,Male,False,True,False,23,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),59.95000076293945,1406.0,False
367,7302-ZHMHP,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.149999618530273,19.149999618530273,False
368,9571-EDEBV,Male,False,True,False,71,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),98.6500015258789,6962.85009765625,False
369,3520-FJGCV,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),112.5999984741211,8126.64990234375,False
370,6563-VRERX,Male,False,True,True,33,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.600000381469727,690.25,False
371,0259-GBZSH,Male,False,False,False,2,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6500015258789,181.5,True
372,6122-EFVKN,Male,False,False,True,24,False,False,DSL,True,False,False,True,False,False,Two year,False,Mailed check,35.75,830.7999877929688,False
373,2805-EDJPQ,Female,False,True,True,56,True,True,Fiber optic,False,True,True,True,False,True,One year,True,Credit card (automatic),99.75,5608.39990234375,False
374,6862-CQUMB,Male,False,False,False,37,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),96.0999984741211,3646.800048828125,False
375,7156-MXBJE,Female,False,False,False,43,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),85.0999984741211,3662.25,False
376,6158-HDPXZ,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.350000381469727,25.350000381469727,False
377,9601-BRXPO,Female,False,True,False,25,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),104.94999694824219,2566.5,True
378,2863-IMQDR,Female,False,False,False,61,True,True,DSL,True,True,True,True,True,True,Two year,False,Electronic check,89.6500015258789,5308.7001953125,False
379,5686-CMAWK,Male,False,False,False,17,True,True,Fiber optic,False,False,True,True,False,False,One year,False,Electronic check,86.75,1410.25,False
380,5651-CRHKQ,Female,False,True,False,41,True,False,Fiber optic,False,True,True,True,False,False,One year,True,Bank transfer (automatic),86.19999694824219,3339.050048828125,False
381,6905-NIQIN,Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,50.650001525878906,50.650001525878906,True
382,8204-YJCLA,Male,True,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),64.80000305175781,4732.35009765625,False
383,5167-ZFFMM,Male,False,False,False,1,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Credit card (automatic),90.8499984741211,90.8499984741211,True
384,6583-SZVGP,Male,False,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),108.0999984741211,5067.4501953125,False
385,4895-TMWIR,Male,True,True,False,11,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.950000762939453,214.75,True
386,0533-BNWKF,Female,True,True,False,55,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.44999694824219,4874.7001953125,True
387,1708-PBBOA,Female,False,False,False,42,False,False,DSL,True,True,True,True,False,True,One year,True,Electronic check,54.75,2348.449951171875,False
388,8782-LKFPK,Male,False,False,False,44,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Mailed check,90.4000015258789,4063.0,False
389,5522-JBWMO,Male,False,False,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.0,44.0,False
390,3597-MVHJT,Female,False,False,False,27,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),95.5999984741211,2595.25,False
391,9774-NRNAU,Male,True,True,False,27,True,True,DSL,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),84.80000305175781,2309.550048828125,False
392,0224-RLWWD,Female,True,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.29999923706055,89.30000305175781,False
393,9967-ATRFS,Female,False,False,False,19,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.899999618530273,367.54998779296875,False
394,3951-NJCVI,Female,True,True,False,42,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.05000305175781,3944.5,False
395,2977-CEBSX,Female,False,False,False,66,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),90.05000305175781,5965.9501953125,False
396,0177-PXBAT,Male,True,True,False,33,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),109.9000015258789,3694.699951171875,False
397,6599-CEBNN,Female,False,False,False,34,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),73.94999694824219,2524.449951171875,True
398,2519-ERQOJ,Male,True,False,False,33,False,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,54.599998474121094,1803.699951171875,False
399,5876-QMYLD,Female,False,True,True,23,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.049999237060547,415.1000061035156,False
400,2277-AXSDC,Female,False,False,False,32,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.75,624.1500244140625,False
401,9442-JTWDL,Female,False,False,False,11,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.049999237060547,237.6999969482422,False
402,0979-PHULV,Male,False,True,True,69,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.44999694824219,7007.60009765625,True
403,3067-SVMTC,Female,False,True,False,68,True,False,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),55.900001525878906,3848.800048828125,False
404,5495-GPSRW,Male,False,False,False,20,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.700000762939453,419.3999938964844,False
405,7606-BPHHN,Male,False,False,False,72,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),19.799999237060547,1468.75,False
406,4742-DRORA,Male,False,True,True,60,True,True,Fiber optic,True,False,True,False,True,False,One year,True,Bank transfer (automatic),95.4000015258789,5812.0,False
407,0111-KLBQG,Male,True,True,True,32,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Mailed check,93.94999694824219,2861.449951171875,False
408,4800-VHZKI,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.899999618530273,19.899999618530273,True
409,7989-CHGTL,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.600000381469727,19.600000381469727,True
410,0334-GDDSO,Male,True,False,False,3,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.3499984741211,233.6999969482422,True
411,4163-NCJAK,Female,False,True,False,46,True,True,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),24.450000762939453,1066.1500244140625,False
412,5233-AOZUF,Female,False,True,False,29,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.94999694824219,2149.050048828125,False
413,5973-EJGDP,Male,False,False,False,51,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Electronic check,87.3499984741211,4473.0,False
414,1996-DBMUS,Female,True,True,False,48,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),70.6500015258789,3545.050048828125,False
415,7916-VCCPB,Female,False,True,True,16,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),73.25,1195.75,False
416,4686-GEFRM,Male,False,True,False,70,True,True,Fiber optic,False,True,True,True,False,True,Two year,True,Bank transfer (automatic),98.69999694824219,6858.89990234375,False
417,5249-QYHEX,Female,False,True,True,40,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.799999237060547,1024.699951171875,False
418,0578-SKVMF,Female,False,True,True,22,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,83.30000305175781,1845.9000244140625,True
419,5564-NEMQO,Female,True,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),75.30000305175781,75.30000305175781,True
420,2233-FAGXV,Female,False,True,True,5,True,True,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.299999237060547,132.25,False
421,5605-IYGFG,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.8499984741211,515.4500122070312,False
422,7663-ZTEGJ,Male,False,False,True,29,True,True,Fiber optic,False,True,True,True,False,True,One year,False,Credit card (automatic),100.55000305175781,2830.449951171875,False
423,3935-TBRZZ,Male,False,True,True,44,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,25.700000762939453,1110.5,False
424,8111-BKVDS,Female,False,False,False,10,False,False,DSL,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),40.70000076293945,449.29998779296875,False
425,2055-SIFSS,Female,True,True,False,55,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),51.650001525878906,2838.550048828125,False
426,2806-MLNTI,Male,True,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),105.0999984741211,5376.39990234375,False
427,8734-DKSTZ,Female,False,True,True,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.94999694824219,858.5999755859375,False
428,4360-PNRQB,Male,False,False,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.5999984741211,1395.050048828125,False
429,6152-ONASV,Female,False,True,False,68,True,True,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),58.25,3975.699951171875,False
430,9063-ZGTUY,Female,False,True,True,61,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.399999618530273,1182.550048828125,True
431,7781-HVGMK,Female,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.19999694824219,4784.4501953125,False
432,2181-UAESM,Male,False,False,False,2,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Electronic check,53.45000076293945,119.5,False
433,2957-LOLHO,Male,False,False,False,12,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),45.400001525878906,518.9000244140625,True
434,6048-NJXHX,Male,False,True,False,41,True,False,No,False,False,False,False,False,False,Two year,True,Electronic check,19.75,899.4500122070312,False
435,2320-SLKMB,Female,False,False,False,26,False,False,DSL,False,False,True,True,True,False,Month-to-month,True,Credit card (automatic),44.45000076293945,1183.800048828125,False
436,4980-URKXC,Male,False,True,False,36,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.850000381469727,720.0499877929688,False
437,4376-KFVRS,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.05000305175781,8468.2001953125,False
438,5886-VLQVU,Male,False,True,False,35,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.8499984741211,3161.199951171875,False
439,3577-AMVUX,Male,False,False,False,1,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,55.04999923706055,55.04999923706055,False
440,0771-WLCLA,Female,False,True,True,16,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,112.94999694824219,1882.550048828125,False
441,5628-RKIFK,Female,True,False,False,49,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),101.55000305175781,5070.39990234375,False
442,0206-TBWLC,Female,False,True,False,54,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Mailed check,114.6500015258789,6049.5,False
443,2937-FTHUR,Female,False,False,True,18,True,True,DSL,True,False,False,False,False,True,Month-to-month,False,Electronic check,64.80000305175781,1166.699951171875,False
444,1910-FMXJM,Female,False,True,False,36,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.4000015258789,2937.64990234375,False
445,7752-XUSCI,Female,False,False,False,60,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.9000015258789,6396.4501953125,True
446,4110-PFEUZ,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.55000305175781,69.55000305175781,True
447,0732-OCQOC,Female,False,True,True,52,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),25.049999237060547,1270.25,False
448,5168-MSWXT,Male,False,True,True,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.75,759.5499877929688,False
449,1090-ESELR,Male,False,True,True,72,True,False,Fiber optic,True,True,False,True,True,True,Two year,False,Bank transfer (automatic),105.5,7611.5498046875,False
450,8592-PLTMQ,Female,False,False,False,64,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,24.700000762939453,1642.75,False
451,5760-WRAHC,Female,True,False,False,22,True,False,DSL,True,False,True,True,False,True,Month-to-month,True,Mailed check,69.75,1545.4000244140625,False
452,8847-GEOOQ,Male,False,True,False,60,False,False,DSL,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),60.20000076293945,3582.39990234375,False
453,0256-LTHVJ,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.05000305175781,2227.10009765625,True
454,4785-FCIFB,Female,False,True,False,61,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.399999618530273,1417.9000244140625,False
455,8313-NDOIA,Female,False,False,False,24,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.1500015258789,2494.64990234375,False
456,5149-CUZUJ,Male,False,True,True,28,True,False,Fiber optic,False,True,True,True,True,False,One year,False,Bank transfer (automatic),92.9000015258789,2768.35009765625,False
457,0942-KOWSM,Female,False,True,True,30,True,False,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),80.80000305175781,2369.300048828125,False
458,4237-CLSMM,Male,False,True,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,38.0,False
459,1452-VOQCH,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.0999984741211,75.0999984741211,False
460,4719-UMSIY,Male,False,False,True,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.649999618530273,100.9000015258789,False
461,6614-VBEGU,Female,False,True,False,24,True,False,DSL,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),69.44999694824219,1614.050048828125,False
462,0880-TKATG,Male,False,True,True,4,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,101.1500015258789,385.8999938964844,True
463,3811-VBYBZ,Male,False,False,False,7,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.80000305175781,673.25,True
464,1480-BKXGA,Male,True,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),116.05000305175781,8404.900390625,False
465,2996-XAUVF,Male,False,False,False,70,False,False,DSL,False,False,False,True,False,True,Two year,True,Mailed check,40.04999923706055,2799.75,False
466,9076-AXYIK,Male,True,True,False,64,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,102.0999984741211,6538.4501953125,False
467,5968-XQIVE,Male,False,True,True,72,True,True,Fiber optic,False,True,False,False,True,False,One year,True,Electronic check,89.69999694824219,6588.9501953125,False
468,8896-RAZCR,Female,False,False,True,44,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.899999618530273,868.0999755859375,False
469,4640-UHDOS,Female,False,True,True,13,True,False,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,55.95000076293945,734.3499755859375,True
470,4933-IKULF,Female,True,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.649999618530273,330.6000061035156,False
471,3583-EKAPL,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.0,55.0,True
472,1304-BCCFO,Male,False,True,False,9,True,False,DSL,False,False,True,False,True,True,Month-to-month,True,Mailed check,70.05000305175781,564.4000244140625,False
473,4104-PVRPS,Male,False,True,False,24,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Mailed check,53.599998474121094,1315.3499755859375,False
474,9399-APLBT,Female,False,True,True,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.69999694824219,74.69999694824219,True
475,2359-KMGLI,Male,False,False,False,24,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.25,1861.5,True
476,3780-DDGSE,Male,True,True,True,35,True,False,DSL,False,True,False,True,True,True,Month-to-month,True,Electronic check,76.05000305175781,2747.199951171875,False
477,4431-EDMIQ,Female,False,True,True,7,True,False,DSL,True,True,True,True,True,False,Month-to-month,True,Electronic check,75.69999694824219,554.0499877929688,False
478,0306-JAELE,Male,False,False,False,5,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.0999984741211,453.3999938964844,True
479,6227-HWPWX,Female,False,False,True,15,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),69.0,994.7999877929688,True
480,0486-LGCCH,Male,False,True,True,11,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.649999618530273,225.75,False
481,0447-BEMNG,Female,False,True,False,48,False,False,DSL,True,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),45.29999923706055,2145.0,True
482,4612-SSVHJ,Female,True,False,False,20,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.44999694824219,1671.5999755859375,False
483,5168-MQQCA,Female,False,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),108.5,8003.7998046875,False
484,5949-XIKAE,Female,False,True,True,8,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,83.55000305175781,680.0499877929688,True
485,7971-HLVXI,Male,False,True,True,72,True,True,Fiber optic,False,False,False,False,False,True,Two year,True,Credit card (automatic),84.5,6130.85009765625,False
486,9094-AZPHK,Female,False,False,False,15,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.1500015258789,1415.0,False
487,3649-JPUGY,Male,False,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),88.5999984741211,6201.9501953125,False
488,4472-LVYGI,Female,False,True,True,0,False,False,DSL,True,False,True,True,True,False,Two year,True,Bank transfer (automatic),52.54999923706055,,False
489,8372-JUXUI,Male,False,False,True,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.3499984741211,74.3499984741211,True
490,3552-CTCYF,Male,False,True,True,63,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),104.80000305175781,6597.25,False
491,6778-YSNIH,Female,False,False,False,2,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Electronic check,59.0,114.1500015258789,False
492,0388-EOPEX,Female,False,True,False,2,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.4000015258789,139.39999389648438,True
493,5756-OZRIO,Male,True,True,False,61,True,True,DSL,False,True,False,False,False,True,One year,False,Bank transfer (automatic),64.05000305175781,3902.60009765625,False
494,6579-JPICP,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.399999618530273,20.399999618530273,False
495,8205-OTCHB,Male,False,False,False,22,False,False,DSL,False,True,True,False,False,True,One year,True,Bank transfer (automatic),43.75,903.5999755859375,True
496,4134-BSXLX,Male,False,True,False,28,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Mailed check,60.900001525878906,1785.6500244140625,False
497,0505-SPOOW,Female,False,True,False,70,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.799999237060547,1397.6500244140625,False
498,6235-VDHOM,Female,True,False,False,5,False,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,28.450000762939453,131.0500030517578,True
499,7783-YKGDV,Female,False,False,False,12,True,True,Fiber optic,True,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),99.69999694824219,1238.449951171875,True
500,4374-YMUSQ,Male,False,False,False,34,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),116.25,3899.050048828125,False
